rank,university,country,student_pop,student_staff_ratio,intl_students_pct,female_male_ratio,overall_score,teaching,research_env,research_qual,industry,intl_outlook,year,female_pct
628.0,University of Sassari,Italy,15207.0,38.1,2,63:37:00,41.19799999999999,31.1,24.7,66.3,45.7,41.9,2024,63.0
629.0,Ton Duc Thang University,Vietnam,28400.0,21.9,1,57:43:00,41.194,12.9,16.0,90.6,20.9,63.1,2024,57.0
630.0,Oklahoma State University,United States,21239.0,14.1,5,52:48:00,41.1925,34.1,20.9,60.8,65.8,56.0,2024,52.0
631.0,University of Arkansas,United States,25318.0,18.6,4,55:45:00,41.115,27.4,30.5,62.6,67.3,36.2,2024,55.0
632.0,Jiangsu University,China,35258.0,9.4,6,43:57:00,41.0675,25.6,14.1,77.5,51.1,55.1,2024,43.0
633.0,Jönköping University,Sweden,6910.0,13.0,13,60:40:00,41.043,20.1,19.2,78.3,28.2,65.7,2024,60.0
634.0,Tehran University of Medical Sciences,Iran,11742.0,6.2,12,56:44:00,41.0215,50.0,18.5,54.3,45.1,37.5,2024,56.0
635.0,École des Mines de Saint-Étienne,France,1089.0,9.8,24,27 : 73,40.9115,44.3,31.4,34.5,77.3,70.6,2024,27.0
636.0,SRUC (Scotland’s Rural College),United Kingdom,1465.0,5.5,8,64:36:00,40.9015,25.3,12.8,79.3,26.9,64.8,2024,64.0
637.0,University of Bari Aldo Moro,Italy,30486.0,20.0,2,62:38:00,40.7775,19.8,21.8,78.3,57.8,37.5,2024,62.0
638.0,Saveetha Institute of Medical and Technical Sciences,India,11919.0,7.1,1,46:54:00,40.759,31.7,10.2,77.8,17.3,58.9,2024,46.0
639.0,Baylor University,United States,20859.0,19.0,6,61:39:00,40.754000000000005,39.2,19.7,61.3,54.8,38.6,2024,61.0
640.0,University of the Basque Country,Spain,38301.0,13.8,5,55:45:00,40.721,27.0,23.9,65.8,65.5,46.2,2024,55.0
641.0,William & Mary,United States,8253.0,11.3,7,57:43:00,40.6975,38.4,21.7,62.2,37.1,39.1,2024,57.0
642.0,University of North Carolina at Charlotte,United States,26819.0,20.6,6,49:51:00,40.696,23.2,22.1,74.4,58.7,37.0,2024,49.0
643.0,Federation University Australia,Australia,9166.0,16.8,38,70:30:00,40.6465,20.9,17.2,71.3,41.7,85.8,2024,70.0
644.0,University of Siegen,Germany,13856.0,29.9,13,56:44:00,40.6445,27.4,26.9,60.7,46.2,62.7,2024,56.0
645.0,University of Kaiserslautern,Germany,6912.0,22.0,19,34 : 66,40.632,38.7,28.7,44.4,83.0,56.7,2024,34.0
646.0,Prince Sattam Bin Abdulaziz University,Saudi Arabia,26740.0,11.9,2,61:39:00,40.6285,21.3,12.0,80.8,23.5,75.8,2024,61.0
647.0,"University of Maryland, Baltimore County",United States,11668.0,17.2,11,46:54:00,40.5095,28.8,24.6,61.5,66.8,50.1,2024,46.0
648.0,Air University,Pakistan,7806.0,12.8,0,34 : 66,40.4465,24.2,12.5,81.5,39.5,48.7,2024,34.0
649.0,Princess Nourah bint Abdulrahman University,Saudi Arabia,22552.0,12.1,17,100:00:00,40.44299999999999,26.7,16.3,66.1,28.3,91.7,2024,100.0
650.0,Government College University Faisalabad,Pakistan,21518.0,26.5,0,53:47:00,40.429,20.8,15.0,83.4,32.7,48.2,2024,53.0
651.0,Indian Institute of Technology Patna,India,2375.0,18.8,1,0.806944444,40.4275,33.2,24.1,70.6,19.8,22.3,2024,44.66
652.0,"University of Nevada, Las Vegas",United States,26730.0,23.2,4,57:43:00,40.41,29.3,25.6,64.7,51.5,38.3,2024,57.0
653.0,Sultan Qaboos University,Oman,7512.0,9.2,4,50:50:00,40.39549999999999,28.1,22.2,62.3,35.7,74.0,2024,50.0
654.0,Worcester Polytechnic Institute,United States,5834.0,13.0,14,38 : 62,40.381,30.0,22.1,61.2,61.8,57.2,2024,38.0
655.0,Tallinn University of Technology,Estonia,8521.0,11.4,14,40 : 60,40.372,25.7,20.6,65.7,48.1,69.1,2024,40.0
656.0,Reykjavík University,Iceland,2940.0,24.2,10,47:53:00,40.37,15.6,24.0,76.1,28.7,64.4,2024,47.0
657.0,Polytechnic University of Valencia,Spain,26967.0,14.5,14,41:59:00,40.368,30.0,25.0,55.4,83.2,57.6,2024,41.0
658.0,"International Institute of Information Technology, Hyderabad",India,1905.0,18.3,7,0.929861111,40.3325,26.0,21.4,71.7,49.6,39.5,2024,48.18
659.0,Louisiana State University,United States,31112.0,19.4,4,55:45:00,40.2915,32.7,21.4,61.1,63.1,47.8,2024,55.0
660.0,University of Wyoming,United States,10174.0,14.1,4,52:48:00,40.279,35.9,20.3,62.1,58.6,37.7,2024,52.0
661.0,Umm Al-Qura University,Saudi Arabia,35180.0,9.6,7,53:47:00,40.27,33.3,14.4,62.2,53.2,73.1,2024,53.0
662.0,Wroclaw Medical University,Poland,8014.0,10.9,14,72:28:00,40.221,40.7,13.3,66.9,36.5,37.7,2024,72.0
663.0,Capital Medical University,China,15347.0,4.9,5,64:36:00,40.2115,35.9,20.9,65.8,46.0,26.4,2024,64.0
664.0,Oxford Brookes University,United Kingdom,13860.0,14.0,25,58:42:00,40.03,25.1,21.1,62.5,29.1,87.9,2024,58.0
665.0,University of Warsaw,Poland,34342.0,10.9,9,62:38:00,40.0195,33.1,29.9,55.6,37.1,45.6,2024,62.0
666.0,American University of Sharjah,United Arab Emirates,4737.0,12.5,74,54:46:00,39.9855,24.5,26.3,57.9,27.9,88.6,2024,54.0
667.0,Kansas State University,United States,19332.0,13.8,6,53:47:00,39.975,32.9,20.9,57.4,66.9,57.5,2024,53.0
668.0,ITMO University,Russian Federation,10902.0,14.6,18,34 : 66,39.94349999999999,34.0,34.9,40.0,69.0,67.1,2024,34.0
669.0,Roskilde University,Denmark,6050.0,15.8,15,65:35:00,39.93549999999999,21.9,33.4,55.5,76.1,54.6,2024,65.0
670.0,National University of Sciences and Technology,Pakistan,12212.0,9.3,5,34 : 66,39.919,25.1,19.4,71.2,34.9,55.1,2024,34.0
671.0,Kobe University,Japan,15333.0,10.2,7,35 : 65,39.9115,39.5,27.2,48.1,75.4,39.0,2024,35.0
672.0,Nanjing Forestry University,China,32345.0,16.5,1,,39.883,22.6,21.2,79.4,28.7,28.0,2024,
673.0,Universitat Politècnica de Catalunya,Spain,23272.0,9.8,13,28 : 72,39.877,31.2,21.0,57.3,69.7,61.4,2024,28.0
674.0,Imam Abdulrahman Bin Faisal University,Saudi Arabia,23781.0,11.3,4,84:16:00,39.862,27.7,13.9,70.6,20.8,75.3,2024,84.0
675.0,National University of Science and Technology (MISiS),Russian Federation,7198.0,12.0,21,40 : 60,39.8375,39.1,27.1,43.2,64.1,65.6,2024,40.0
676.0,Toronto Metropolitan University,Canada,39142.0,42.8,9,55:45:00,39.779,19.5,32.3,57.3,70.3,62.1,2024,55.0
677.0,De Montfort University,United Kingdom,23125.0,18.5,37,56:44:00,39.7725,17.8,15.1,71.0,45.0,93.9,2024,56.0
678.0,Iran University of Medical Sciences,Iran,9084.0,8.3,10,55:45:00,39.7615,48.2,16.4,54.5,39.1,38.3,2024,55.0
679.0,Federal University of Rio de Janeiro,Brazil,52534.0,13.5,1,55:45:00,39.7135,41.8,36.0,36.7,81.0,35.9,2024,55.0
680.0,Norwegian University of Life Sciences,Norway,7275.0,8.2,12,61:39:00,39.7025,32.1,14.7,64.0,36.5,70.8,2024,61.0
681.0,Saint-Petersburg Mining University,Russian Federation,8345.0,13.4,12,41:59:00,39.701,29.7,16.9,69.3,50.4,43.1,2024,41.0
682.0,National Institute of Applied Sciences of Lyon (INSA Lyon),France,6130.0,18.7,29,36 : 64,39.6785,37.2,27.0,38.3,93.8,75.1,2024,36.0
683.0,University of Texas at Arlington,United States,40412.0,31.9,11,63:37:00,39.67,25.2,20.5,65.5,62.9,55.0,2024,63.0
684.0,Coventry University,United Kingdom,32635.0,14.9,48,48:52:00,39.6085,20.9,14.9,69.6,26.8,95.6,2024,48.0
685.0,Sunway University,Malaysia,4350.0,8.1,14,52:48:00,39.59100000000001,24.7,14.6,71.7,17.2,78.3,2024,52.0
686.0,East China University of Science and Technology,China,30974.0,18.0,2,44:56:00,39.5865,29.9,25.8,60.2,87.1,23.2,2024,44.0
687.0,Monterrey Institute of Technology,Mexico,16693.0,14.9,12,43:57:00,39.572,24.0,22.7,61.9,60.1,65.8,2024,43.0
688.0,Ulster University,United Kingdom,19825.0,20.1,10,56:44:00,39.5635,21.3,22.4,62.0,50.1,82.4,2024,56.0
689.0,Mahidol University,Thailand,28790.0,8.9,5,64:36:00,39.53,39.3,25.0,46.3,78.6,48.7,2024,64.0
690.0,Imam Khomeini International University,Iran,8156.0,25.8,5,54:46:00,39.51649999999999,30.6,19.6,72.4,26.7,26.9,2024,54.0
691.0,University of Aveiro,Portugal,13563.0,16.3,11,54:46:00,39.5115,27.1,30.2,57.3,48.1,48.6,2024,54.0
692.0,Shahid Beheshti University of Medical Sciences,Iran,12057.0,8.0,4,55:45:00,39.48799999999999,45.1,22.9,49.9,63.5,27.1,2024,55.0
693.0,SUNY Binghamton University,United States,18976.0,22.1,8,52:48:00,39.481,30.7,22.0,61.1,62.8,42.7,2024,52.0
694.0,University of Parma,Italy,29840.0,33.4,6,58:42:00,39.4755,19.4,22.6,72.2,65.9,38.7,2024,58.0
695.0,The Catholic University of Korea,South Korea,7389.0,17.9,7,57:43:00,39.4605,30.7,38.7,42.9,89.9,36.2,2024,57.0
696.0,KIIT University,India,24802.0,12.3,10,49:51:00,39.4245,38.5,15.8,61.5,52.0,39.4,2024,49.0
697.0,Cyprus University of Technology,Cyprus,3157.0,15.3,14,57:43:00,39.418,29.4,19.1,63.3,21.9,71.2,2024,57.0
698.0,Hiroshima University,Japan,14590.0,7.6,10,38 : 62,39.3505,39.6,26.4,44.7,68.5,51.5,2024,38.0
699.0,Zhengzhou University,China,74052.0,15.6,4,48:52:00,39.3305,18.7,19.8,82.5,35.8,25.2,2024,48.0
700.0,Kashan University of Medical Sciences and Health Services,Iran,3265.0,20.5,3,58:42:00,39.32899999999999,32.9,15.0,75.6,17.4,25.3,2024,58.0
701.0,Universiti Malaysia Pahang Al-Sultan Abdullah (UMPSA),Malaysia,8331.0,13.5,8,49:51:00,39.3175,27.4,19.0,67.5,28.3,57.9,2024,49.0
702.0,Keio University,Japan,33577.0,10.2,8,36 : 64,39.2875,36.9,27.0,49.2,73.3,38.4,2024,36.0
703.0,Bilkent University,Turkey,9109.0,14.8,8,46:54:00,39.287,27.8,26.0,48.8,91.4,70.0,2024,46.0
704.0,University of the West of Scotland,United Kingdom,14005.0,24.6,25,62:38:00,39.2735,24.4,16.0,66.5,24.2,86.9,2024,62.0
705.0,Mazandaran University of Medical Sciences,Iran,6715.0,12.4,1,56:44:00,39.262,44.1,12.4,65.6,28.1,24.7,2024,56.0
706.0,Qingdao University,China,42668.0,15.1,1,53:47:00,39.24699999999999,17.8,18.4,84.1,40.0,24.4,2024,53.0
707.0,University of Salento,Italy,14304.0,24.7,2,62:38:00,39.227,30.1,21.8,64.5,52.2,34.5,2024,62.0
708.0,Babol University of Medical Sciences,Iran,4135.0,11.7,0,57:43:00,39.2265,41.7,12.0,70.5,18.0,21.0,2024,57.0
709.0,Guangdong University of Technology,China,48569.0,19.0,0,27 : 73,39.221,17.2,19.3,79.6,63.5,28.4,2024,27.0
710.0,The Catholic University of America,United States,3930.0,11.2,6,55:45:00,39.2035,44.4,20.0,45.6,68.7,51.7,2024,55.0
710.0,Universitat Ramon Llull,Spain,15125.0,22.6,20,51:49:00,39.2035,20.7,18.2,70.3,32.1,72.6,2024,51.0
712.0,Thapar Institute of Engineering and Technology,India,10647.0,15.1,1,34 : 66,39.132000000000005,24.3,11.9,84.8,23.0,28.7,2024,34.0
713.0,Qazvin University of Medical Sciences,Iran,480.0,1.6,2,56:44:00,39.08599999999999,38.7,11.6,71.9,18.7,26.5,2024,56.0
714.0,Otto von Guericke University of Magdeburg,Germany,13562.0,11.2,26,42:58:00,39.0365,33.4,18.0,54.4,51.4,74.5,2024,42.0
715.0,National Institute of Technology Silchar,India,4704.0,16.3,2,0.888888889,38.9965,32.4,19.5,71.7,18.4,20.5,2024,47.06
716.0,Juntendo University,Japan,6579.0,5.0,3,54:46:00,38.9945,37.6,17.1,59.3,81.4,25.3,2024,54.0
717.0,Zhejiang Normal University,China,28884.0,12.2,5,,38.9525,20.3,19.0,75.4,54.1,35.6,2024,
718.0,Birmingham City University,United Kingdom,24575.0,17.2,26,63:37:00,38.936,17.3,11.8,77.8,23.2,81.9,2024,63.0
719.0,University of Namur,Belgium,6616.0,22.2,12,58:42:00,38.9355,24.4,27.2,53.7,62.8,69.7,2024,58.0
720.0,Texas Tech University,United States,37331.0,21.1,6,50:50:00,38.925,30.7,20.9,56.9,58.0,58.9,2024,50.0
721.0,University of Kashan,Iran,8654.0,28.4,2,55:45:00,38.9115,27.1,19.9,74.7,21.9,24.8,2024,55.0
722.0,Parthenope University of Naples,Italy,11126.0,32.4,1,42:58:00,38.9105,18.5,22.6,78.2,25.6,32.2,2024,42.0
723.0,Aligarh Muslim University,India,20428.0,12.0,1,40 : 60,38.901500000000006,41.1,14.0,61.6,34.3,38.2,2024,40.0
724.0,University of Lorraine,France,63803.0,20.0,16,53:47:00,38.82599999999999,27.3,18.9,58.0,60.6,72.9,2024,53.0
725.0,Boğaziçi University,Turkey,12877.0,23.5,2,45:55:00,38.8125,26.1,26.6,57.4,59.6,50.6,2024,45.0
726.0,University of Santiago de Compostela,Spain,24872.0,14.6,6,65:35:00,38.7695,29.7,21.1,58.7,69.6,46.6,2024,65.0
727.0,University of Toledo,United States,16199.0,17.0,9,53:47:00,38.729,35.7,16.7,54.5,68.8,56.7,2024,53.0
728.0,Ontario Tech University,Canada,9449.0,30.1,8,43:57:00,38.662,18.8,25.0,63.5,51.9,63.2,2024,43.0
729.0,Malaviya National Institute of Technology,India,4715.0,17.3,0,31 : 69,38.609,29.9,15.6,76.5,19.8,20.3,2024,31.0
730.0,University of Stavanger,Norway,11428.0,10.5,13,58:42:00,38.57849999999999,24.7,15.6,66.6,30.2,74.4,2024,58.0
731.0,Indian Institute of Technology (Indian School of Mines) Dhanbad,India,6174.0,16.7,0,0.806944444,38.571000000000005,37.6,24.1,59.7,30.0,18.4,2024,44.66
732.0,Duy Tan University,Vietnam,23951.0,24.3,0,57:43:00,38.571,12.1,14.2,87.5,17.4,52.5,2024,57.0
733.0,Open University of Catalonia,Spain,33296.0,96.5,6,56:44:00,38.489,18.4,18.2,75.9,29.7,51.0,2024,56.0
734.0,Kurdistan University of Medical Sciences,Iran,3229.0,10.7,2,48:52:00,38.4085,40.8,11.2,67.6,18.8,27.9,2024,48.0
735.0,Jouf University,Saudi Arabia,19006.0,9.6,3,64:36:00,38.399,30.5,18.3,58.3,21.3,76.7,2024,64.0
736.0,Bharathiar University,India,3887.0,18.2,0,62:38:00,38.397000000000006,36.7,32.6,48.0,34.6,31.1,2024,62.0
737.0,University of Cape Coast,Ghana,32167.0,38.6,0,33 : 67,38.371,16.5,23.8,71.0,44.6,46.9,2024,33.0
738.0,Yeungnam University,South Korea,19063.0,14.7,5,50:50:00,38.367,24.1,18.0,66.8,47.0,54.9,2024,50.0
739.0,University of Campania Luigi Vanvitelli,Italy,28065.0,28.9,2,45:55:00,38.314,25.6,9.6,79.0,47.7,31.6,2024,45.0
740.0,Masaryk University,Czech Republic,32789.0,18.4,23,62:38:00,38.301,25.9,31.0,50.1,41.7,66.3,2024,62.0
741.0,South Ural State University,Russian Federation,15354.0,11.0,11,37 : 63,38.2445,23.2,13.5,74.7,24.7,54.5,2024,37.0
742.0,Ohio University (Main campus),United States,20948.0,19.9,4,58:42:00,38.194,30.6,20.1,61.2,54.7,37.2,2024,58.0
743.0,The University of Aizu,Japan,1221.0,11.5,12,0.520138889,38.172,26.6,13.8,58.6,63.7,82.6,2024,34.22
744.0,Universidade Federal do Rio Grande do Sul,Brazil,45760.0,16.5,1,51:49:00,38.16649999999999,36.4,22.5,54.1,52.9,34.1,2024,51.0
745.0,RUDN University,Russian Federation,22866.0,15.6,32,59:41:00,38.154500000000006,39.1,23.0,46.1,21.0,70.4,2024,59.0
746.0,Cankaya University,Turkey,6685.0,24.0,1,44:56:00,38.121,14.0,15.4,83.4,17.0,51.0,2024,44.0
747.0,University of Córdoba,Spain,17070.0,12.9,11,57:43:00,38.1145,27.0,19.9,62.6,41.9,52.3,2024,57.0
748.0,Isfahan University of Technology,Iran,10529.0,22.7,1,40 : 60,38.1105,21.5,26.5,62.0,75.2,33.0,2024,40.0
749.0,Jawaharlal Nehru University,India,9737.0,16.1,1,45:55:00,38.081,41.9,24.3,51.8,33.9,23.7,2024,45.0
750.0,Novosibirsk State University,Russian Federation,7264.0,6.6,20,,38.0635,42.2,36.6,31.6,40.7,51.9,2024,
751.0,Panjab University,India,19695.0,18.6,1,51:49:00,38.0155,32.6,16.2,67.9,39.2,23.5,2024,51.0
752.0,Chang Gung University,Taiwan,7017.0,12.3,5,49:51:00,37.969,26.5,34.6,47.2,95.5,28.5,2024,49.0
753.0,University of Hail,Saudi Arabia,19400.0,11.2,3,61:39:00,37.9545,22.1,10.5,72.3,23.5,76.8,2024,61.0
754.0,The University of Alabama,United States,34810.0,21.6,4,57:43:00,37.94949999999999,26.0,21.2,64.4,46.6,39.3,2024,57.0
755.0,Manipal Academy of Higher Education,India,23602.0,9.1,12,47:53:00,37.9485,45.0,18.5,46.3,44.9,48.3,2024,47.0
756.0,Mississippi State University,United States,21181.0,14.6,4,53:47:00,37.944,27.3,20.0,58.8,66.2,50.7,2024,53.0
757.0,National Sun Yat-Sen University,Taiwan,8497.0,12.6,9,42:58:00,37.936,28.2,33.7,43.8,79.1,47.2,2024,42.0
758.0,École Nationale des Travaux Publics de l'État (ENTPE),France,800.0,14.8,14,42:58:00,37.899,32.1,37.0,31.3,80.8,67.7,2024,42.0
759.0,London South Bank University,United Kingdom,14510.0,17.5,37,56:44:00,37.8715,18.6,12.4,65.9,52.4,92.3,2024,56.0
760.0,VIT University,India,37686.0,18.8,5,30 : 70,37.8655,27.9,15.6,68.3,28.9,46.2,2024,30.0
761.0,Universidade Estadual Paulista (Unesp),Brazil,34828.0,12.8,4,54:46:00,37.7865,41.5,33.1,38.1,40.5,38.6,2024,54.0
762.0,Jamia Hamdard University,India,9831.0,18.5,3,41:59:00,37.773,21.1,15.0,74.8,40.4,41.9,2024,41.0
763.0,Xidian University,China,37660.0,15.3,1,26 : 74,37.761,24.3,25.0,61.0,77.5,25.9,2024,26.0
764.0,University of Hertfordshire,United Kingdom,20480.0,16.3,40,52:48:00,37.759,18.6,13.4,67.2,33.9,91.6,2024,52.0
765.0,Abdul Wali Khan University Mardan,Pakistan,11681.0,22.8,0,26 : 74,37.749,18.4,12.6,80.4,21.8,49.0,2024,26.0
766.0,Xi’an Jiaotong-Liverpool University,China,19535.0,19.9,4,51:49:00,37.73949999999999,18.6,15.1,70.8,20.9,77.3,2024,51.0
767.0,King Saud bin Abdulaziz University for Health Sciences,Saudi Arabia,8594.0,13.0,1,51:49:00,37.683,40.8,21.7,43.6,36.1,64.4,2024,51.0
768.0,Alagappa University,India,5020.0,15.8,0,62:38:00,37.67599999999999,34.8,12.8,64.8,23.2,44.4,2024,62.0
769.0,Glasgow Caledonian University,United Kingdom,14840.0,24.1,18,58:42:00,37.6615,20.7,13.9,66.7,46.1,75.6,2024,58.0
770.0,"University of Engineering and Technology, Taxila",Pakistan,5561.0,19.4,2,0.765972222,37.6515,16.4,12.8,82.6,17.1,48.5,2024,43.37
771.0,Capital University of Science and Technology,Pakistan,6237.0,28.0,0,36 : 64,37.60499999999999,13.4,16.1,82.0,22.2,46.6,2024,36.0
772.0,North-West University,South Africa,39684.0,25.5,3,61:39:00,37.5745,22.7,18.7,64.3,48.0,56.6,2024,61.0
773.0,University of Palermo,Italy,33972.0,22.0,1,59:41:00,37.53849999999999,18.9,22.5,69.8,47.2,34.8,2024,59.0
774.0,American University,United States,12771.0,12.0,12,62:38:00,37.5305,35.2,17.1,57.2,38.5,46.5,2024,62.0
775.0,Northern Illinois University,United States,13248.0,14.3,6,54:46:00,37.49549999999999,26.3,15.9,60.0,60.4,62.8,2024,54.0
776.0,Hacettepe University,Turkey,37249.0,19.9,3,58:42:00,37.482,32.5,26.8,50.4,73.5,27.5,2024,58.0
777.0,University of Foggia,Italy,7845.0,33.2,1,63:37:00,37.478,24.3,24.7,65.5,30.6,30.3,2024,63.0
778.0,Amedeo Avogadro University of Eastern Piedmont,Italy,14981.0,40.8,7,61:39:00,37.4505,12.7,23.5,71.3,47.1,48.2,2024,61.0
779.0,University of Debrecen,Hungary,19964.0,12.0,24,56:44:00,37.4105,41.2,22.5,40.7,51.1,59.7,2024,56.0
780.0,National Technical University of Athens,Greece,13532.0,20.3,6,37 : 63,37.404,26.3,23.0,59.1,59.7,38.1,2024,37.0
781.0,University of Derby,United Kingdom,16170.0,15.8,18,60:40:00,37.3945,18.5,12.8,71.8,26.5,75.0,2024,60.0
782.0,Old Dominion University,United States,18725.0,18.2,2,57:43:00,37.393,26.1,20.4,61.2,64.0,38.1,2024,57.0
783.0,University of Beira Interior,Portugal,8248.0,17.4,18,52:48:00,37.378,20.1,22.2,65.4,36.7,52.3,2024,52.0
784.0,The Open University,United Kingdom,81570.0,33.5,8,65:35:00,37.3745,17.7,16.1,68.7,52.6,63.6,2024,65.0
785.0,Nanjing Tech University,China,38866.0,13.5,3,,37.36549999999999,21.8,16.2,69.1,68.1,37.1,2024,
786.0,Sumy State University,Ukraine,8449.0,12.0,24,45:55:00,37.2935,24.3,13.5,68.9,20.0,63.2,2024,45.0
787.0,National Institute of Technology Rourkela,India,7661.0,20.6,4,0.970833333,37.2235,30.6,20.2,64.7,29.9,23.1,2024,49.26
788.0,Nanjing University of Aeronautics and Astronautics,China,33883.0,15.4,3,,37.2215,28.2,31.6,50.1,71.4,24.7,2024,
789.0,Urmia University of Medical Sciences,Iran,4556.0,12.4,5,52:48:00,37.1985,35.3,11.7,69.3,17.8,25.2,2024,52.0
790.0,Indian Institute of Technology Guwahati,India,8157.0,18.0,1,24 : 76,37.1865,35.5,24.1,52.0,49.5,28.6,2024,24.0
791.0,Universiti Pendidikan Sultan Idris,Malaysia,5920.0,9.8,20,57:43:00,37.1635,35.3,25.2,38.8,62.3,70.8,2024,57.0
792.0,The University of Jordan,Jordan,25631.0,10.3,20,69:31:00,37.1615,27.8,13.4,62.7,30.8,67.1,2024,69.0
793.0,Mashhad University of Medical Sciences,Iran,8666.0,9.0,4,57:43:00,37.096,34.9,14.7,63.9,28.5,29.7,2024,57.0
794.0,École Centrale de Lyon,France,2286.0,16.4,24,27 : 73,37.093,36.0,25.7,32.6,82.5,79.2,2024,27.0
795.0,South China Normal University,China,33133.0,18.9,3,,37.0795,22.9,21.7,63.9,51.4,37.4,2024,
796.0,Universiti Tenaga Nasional (UNITEN),Malaysia,4300.0,9.0,19,32 : 68,37.0685,25.1,16.8,58.0,70.8,60.8,2024,32.0
797.0,Gabriele d‘Annunzio University,Italy,23336.0,31.7,2,65:35:00,37.066500000000005,16.3,18.3,71.7,59.9,40.6,2024,65.0
798.0,University of Sannio,Italy,2751.0,13.4,1,49:51:00,37.0285,23.6,20.5,63.6,71.1,29.3,2024,49.0
799.0,University of Rome III,Italy,33611.0,46.5,5,60:40:00,37.02649999999999,23.1,25.3,58.3,49.5,45.4,2024,60.0
800.0,University of Wolverhampton,United Kingdom,15115.0,16.7,28,62:38:00,37.018,19.1,14.7,64.7,40.7,81.1,2024,62.0
801.0,University of the Western Cape,South Africa,24605.0,36.7,6,61:39:00,37.0135,22.0,23.8,59.3,22.6,65.7,2024,61.0
802.0,Amrita Vishwa Vidyapeetham,India,22085.0,11.8,5,,36.97449999999999,28.4,20.5,60.8,41.1,36.9,2024,
803.0,University of Rhode Island,United States,15886.0,14.5,3,57:43:00,36.95099999999999,26.3,20.5,57.4,50.0,53.7,2024,57.0
804.0,CY Cergy Paris University,France,16082.0,19.5,26,52:48:00,36.8945,23.8,25.3,44.4,56.6,92.7,2024,52.0
805.0,Indraprastha Institute of Information Technology Delhi,India,2714.0,23.4,5,0.929861111,36.883,22.8,16.0,66.2,57.8,44.6,2024,48.18
806.0,Waseda University,Japan,46013.0,14.3,13,39 : 61,36.8475,33.7,26.2,43.1,56.7,54.8,2024,39.0
807.0,Bahçeşehir University,Turkey,18795.0,47.9,22,50:50:00,36.822500000000005,19.5,24.4,59.4,39.6,61.2,2024,50.0
808.0,Marquette University,United States,10317.0,12.2,3,58:42:00,36.818000000000005,36.9,18.2,54.0,49.3,33.1,2024,58.0
809.0,UPES,India,11792.0,11.0,0,31 : 69,36.788,28.3,16.7,63.7,17.1,50.7,2024,31.0
810.0,Shiraz University,Iran,14857.0,20.8,2,53:47:00,36.756,29.3,24.6,55.0,57.4,29.1,2024,53.0
811.0,King Faisal University,Saudi Arabia,29628.0,14.5,2,60:40:00,36.727,19.9,12.2,68.0,31.4,75.5,2024,60.0
812.0,Hazara University Mansehra,Pakistan,11056.0,21.3,0,54:46:00,36.7105,27.1,10.7,70.9,16.7,49.0,2024,54.0
813.0,Jiangnan University,China,31018.0,12.9,1,,36.7065,24.7,22.4,60.2,76.6,24.0,2024,
814.0,Fuzhou University,China,42106.0,17.4,1,39 : 61,36.691,18.9,16.5,71.5,53.2,36.7,2024,39.0
815.0,King Mongkut’s University of Technology Thonburi,Thailand,15075.0,20.4,4,45:55:00,36.68899999999999,21.5,22.1,59.5,71.0,43.3,2024,45.0
816.0,Kalasalingam Academy of Research and Education,India,8049.0,7.5,4,55:45:00,36.674,29.1,8.9,74.8,19.9,30.3,2024,55.0
817.0,Howard University,United States,10199.0,9.7,5,71:29:00,36.6315,48.0,18.8,41.6,39.8,39.3,2024,71.0
818.0,Mansoura University,Egypt,174302.0,40.2,4,50:50:00,36.60799999999999,19.5,12.4,68.1,31.8,74.1,2024,50.0
819.0,University of Regina,Canada,14167.0,24.6,26,49:51:00,36.545,17.8,19.5,62.9,36.1,71.0,2024,49.0
820.0,Nanjing Medical University,China,22378.0,9.3,4,,36.5065,36.3,16.5,58.1,41.2,25.8,2024,
821.0,University of Salamanca,Spain,24707.0,14.7,13,61:39:00,36.498000000000005,32.0,21.8,50.4,39.9,53.6,2024,61.0
822.0,Leeds Beckett University,United Kingdom,20360.0,21.9,15,54:46:00,36.463,17.7,16.2,65.0,49.9,67.3,2024,54.0
823.0,Delhi Technological University,India,12730.0,23.4,3,0.970833333,36.442,16.9,20.1,76.7,28.5,19.7,2024,49.26
